row_id,area__rucc,area__urban_influence,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,econ__economic_typology_Farm-dependent,econ__economic_typology_Federal/State government-dependent,econ__economic_typology_Manufacturing-dependent,econ__economic_typology_Mining-dependent,econ__economic_typology_Nonspecialized,econ__economic_typology_Recreation,yr_a,yr_b
4049,5,3,0.384,0.067,0.245,0.073,0.498,0.225,0.16399999999999998,0.079,0.016,0.9,0.0,0.009000000000000001,0.2188118811881188,0.43465346534653465,0.21089108910891088,0.13564356435643565,13.0,13.0,0.322,0.252,0.128,0.086,4789.0,0.387,14.0,4789.0,4789.0,4789.0,1890.0,0,0,1,0,0,0,1,0
4050,1,1,0.505,0.048,0.163,0.071,0.504,0.23800000000000002,0.157,0.009000000000000001,0.002,0.963,0.001,0.008,0.0946215139442231,0.4173306772908366,0.296812749003984,0.19123505976095614,12.0,9.0,0.332,0.217,0.079,0.08199999999999999,2589.0,0.204,13.0,2589.0,2589.0,2589.0,2079.0,0,0,1,0,0,0,0,1
4052,4,7,0.479,0.036000000000000004,0.124,0.06,0.46399999999999997,0.23,0.11699999999999999,0.040999999999999995,0.04,0.86,0.022000000000000002,0.013999999999999999,0.07042253521126761,0.29275653923541245,0.38028169014084506,0.2565392354124749,19.0,6.0,0.308,0.17800000000000002,0.08900000000000001,0.06,1439.0,0.271,10.0,1439.0,1439.0,1439.0,1499.0,0,0,0,0,1,0,1,0
4053,1,1,0.45399999999999996,0.065,0.14400000000000002,0.047,0.508,0.20199999999999999,0.18600000000000003,0.026000000000000002,0.009000000000000001,0.951,0.001,0.005,0.10443349753694582,0.3438423645320197,0.3349753694581281,0.2167487684729064,10.0,11.0,0.31,0.192,0.107,0.064,3199.0,0.245,12.0,3199.0,3199.0,3199.0,2299.0,0,0,0,0,0,1,1,0
4054,0,0,0.54,0.044000000000000004,0.115,0.046,0.507,0.3,0.07400000000000001,0.11800000000000001,0.075,0.619,0.0,0.159,0.0647410358565737,0.13446215139442233,0.22310756972111556,0.5776892430278884,14.0,3.0,0.222,0.1,0.07400000000000001,0.07,1660.0,0.205,13.0,1660.0,1660.0,1660.0,1399.0,0,0,0,0,1,0,0,1
4060,6,7,0.442,0.094,0.221,0.073,0.445,0.207,0.157,0.012,0.065,0.7190000000000001,0.15,0.011000000000000001,0.10396039603960396,0.3782178217821782,0.3227722772277228,0.19504950495049506,9.0,10.0,0.384,0.228,0.111,0.055999999999999994,1750.0,0.248,10.0,1750.0,1750.0,1750.0,1679.0,0,1,0,0,0,0,0,1
4061,5,5,0.39,0.076,0.28800000000000003,0.061,0.493,0.23800000000000002,0.15,0.017,0.292,0.6579999999999999,0.012,0.01,0.27651139742319125,0.4162537165510405,0.2091179385530228,0.09811694747274527,14.0,13.0,0.38299999999999995,0.264,0.138,0.109,4990.0,0.353,10.0,4990.0,4990.0,4990.0,2989.0,0,0,0,0,1,0,0,1
4062,7,6,0.541,0.027000000000000003,0.135,0.09,0.484,0.205,0.23399999999999999,0.006999999999999999,0.006,0.97,0.006999999999999999,0.011000000000000001,0.06759443339960239,0.3101391650099404,0.4274353876739563,0.19483101391650098,14.0,8.0,0.322,0.12,0.10800000000000001,0.12436527496027432,3431.44278943805,0.295,11.0,3431.44278943805,3431.44278943805,3431.44278943805,2949.7712989547967,1,0,0,0,0,0,1,0
4063,8,9,0.506,0.024,0.17800000000000002,0.126,0.457,0.172,0.17300000000000001,0.005,0.0,0.968,0.009000000000000001,0.015,0.10286844708209693,0.3382789317507418,0.30464886251236395,0.2542037586547972,21.0,3.0,0.308,0.11526643952822668,0.08900000000000001,0.10208737920567987,3431.44278943805,0.307,10.0,3431.44278943805,3431.44278943805,3431.44278943805,1631.0968941615552,1,0,0,0,0,0,1,0
4064,2,1,0.504,0.057999999999999996,0.23600000000000002,0.083,0.531,0.214,0.105,0.053,0.337,0.565,0.013000000000000001,0.008,0.11623246492985972,0.25250501002004005,0.3366733466933868,0.2945891783567134,12.0,7.0,0.366,0.182,0.087,0.09699999999999999,1620.0,0.23600000000000002,12.0,1620.0,1620.0,1620.0,1000.0,0,1,0,0,0,0,1,0
4065,5,5,0.435,0.057999999999999996,0.23199999999999998,0.10300000000000001,0.508,0.247,0.196,0.418,0.001,0.5539999999999999,0.03,0.006999999999999999,0.15415415415415415,0.2962962962962963,0.4004004004004004,0.14914914914914915,10.0,13.0,0.276,0.20199999999999999,0.083,0.10400000000000001,4670.0,0.20600000000000002,13.0,4670.0,4670.0,4670.0,1160.0,0,0,0,0,1,0,1,0
4066,5,4,0.439,0.068,0.309,0.122,0.504,0.17800000000000002,0.175,0.053,0.02,0.81,0.09699999999999999,0.01,0.11584158415841585,0.27623762376237626,0.3118811881188119,0.296039603960396,9.0,8.0,0.336,0.213,0.13699999999999998,0.062,2740.0,0.24100000000000002,13.0,2740.0,2740.0,2740.0,1029.0,0,1,0,0,0,0,0,1
4067,4,7,0.445,0.063,0.132,0.043,0.489,0.188,0.142,0.032,0.042,0.917,0.005,0.008,0.1399014778325123,0.3576354679802956,0.2817733990147783,0.22068965517241385,9.0,8.0,0.295,0.162,0.081,0.08199999999999999,2149.0,0.245,11.0,2149.0,2149.0,2149.0,1480.0,0,1,0,0,0,0,0,1
4068,1,1,0.47700000000000004,0.06,0.18,0.075,0.513,0.27,0.107,0.051,0.142,0.728,0.005,0.03,0.08433734939759037,0.2389558232931727,0.31927710843373497,0.35742971887550207,13.0,6.0,0.256,0.16899999999999998,0.102,0.07400000000000001,1830.0,0.23,13.0,1830.0,1830.0,1830.0,839.0,0,0,0,0,1,0,0,1
4069,1,1,0.41700000000000004,0.07400000000000001,0.196,0.057,0.506,0.223,0.18100000000000002,0.013999999999999999,0.013000000000000001,0.9590000000000001,0.006,0.008,0.18655967903711126,0.4373119358074223,0.2507522567703109,0.12537612838515547,9.0,12.0,0.344,0.251,0.124,0.08199999999999999,5699.0,0.332,13.0,5699.0,5699.0,5699.0,3539.0,0,0,1,0,0,0,0,1
4071,7,6,0.423,0.063,0.16699999999999998,0.078,0.45799999999999996,0.174,0.195,0.006999999999999999,0.040999999999999995,0.953,0.002,0.006,0.1472945891783567,0.3927855711422846,0.3166332665330661,0.14328657314629256,6.0,11.0,0.27899999999999997,0.2562023243046815,0.109,0.1,1479.0,0.248,13.0,1479.0,1479.0,1479.0,4387.049922197353,0,0,1,0,0,0,0,1
4072,0,0,0.536,0.035,0.096,0.022000000000000002,0.498,0.237,0.157,0.015,0.0,0.9620000000000001,0.0,0.0,0.05125628140703517,0.335678391959799,0.33969849246231154,0.2733668341708543,11.0,9.0,0.312,0.2058647552194331,0.109,0.08,1389.0,0.262,12.0,1389.0,1389.0,1389.0,3330.0,0,0,0,0,1,0,1,0
4073,5,5,0.40700000000000003,0.076,0.324,0.096,0.501,0.231,0.16899999999999998,0.032,0.40700000000000003,0.546,0.006999999999999999,0.004,0.25768087215064417,0.3567888999008919,0.26957383548067393,0.11595639246778988,15.0,15.0,0.32299999999999995,0.183,0.135,0.132,4399.0,0.35100000000000003,12.0,4399.0,4399.0,4399.0,2210.0,0,0,0,0,1,0,0,1
4076,6,7,0.317,0.095,0.27399999999999997,0.06,0.46799999999999997,0.225,0.114,0.02,0.7190000000000001,0.25,0.0,0.0,0.28230616302186884,0.2803180914512923,0.2862823061630219,0.15109343936381714,12.0,10.0,0.42200000000000004,0.20800000000000002,0.135,0.156,3989.0,0.363,12.0,3989.0,3989.0,3989.0,3549.0,0,0,0,0,1,0,1,0
4079,0,0,0.541,0.047,0.121,0.047,0.5,0.239,0.152,0.01,0.008,0.9420000000000001,0.0,0.008,0.06903353057199213,0.3205128205128205,0.3007889546351085,0.3096646942800789,11.0,8.0,0.27699999999999997,0.152,0.109,0.07,2049.0,0.245,14.0,2049.0,2049.0,2049.0,1730.0,0,0,0,0,1,0,1,0
4080,8,10,0.777,0.054000000000000006,0.375,0.254,0.326,0.136,0.045,0.147,0.061,0.304,0.159,0.29600000000000004,0.1532258064516129,0.3719758064516129,0.32862903225806456,0.14616935483870966,7.0,3.0,0.299,0.27699999999999997,0.07,0.06612172533593788,2009.0,0.235,13.569023608105727,2009.0,2009.0,2009.0,1099.0,0,0,1,0,0,0,0,1
4081,7,6,0.52,0.064,0.141,0.067,0.503,0.218,0.182,0.012,0.016,0.965,0.0,0.003,0.15160642570281124,0.5020080321285141,0.20883534136546186,0.13755020080321287,10.0,9.0,0.337,0.3019049078343513,0.13,0.069,7330.0,0.27399999999999997,13.0,7330.0,7330.0,7330.0,3689.0,0,0,1,0,0,0,1,0
4083,6,8,0.473,0.061,0.20800000000000002,0.094,0.505,0.244,0.168,0.054000000000000006,0.0,0.927,0.004,0.006,0.15621890547263684,0.4358208955223881,0.28059701492537314,0.12736318407960198,13.0,11.0,0.316,0.182,0.113,0.07,2320.0,0.26,13.0,2320.0,2320.0,2320.0,1890.0,0,0,1,0,0,0,0,1
4086,6,8,0.405,0.08800000000000001,0.191,0.062,0.532,0.263,0.163,0.016,0.265,0.6970000000000001,0.012,0.0,0.26091269841269843,0.375,0.24305555555555555,0.12103174603174605,15.0,12.0,0.336,0.327,0.12,0.127,17820.0,0.335,13.0,17820.0,17820.0,17820.0,3620.0,0,0,0,0,1,0,1,0
4088,1,1,0.501,0.051,0.179,0.071,0.522,0.214,0.156,0.023,0.077,0.8540000000000001,0.004,0.006,0.09118236472945893,0.3527054108216433,0.3206412825651303,0.23547094188376755,12.0,11.0,0.327,0.245,0.11199999999999999,0.091,1610.0,0.29,14.0,1610.0,1610.0,1610.0,1039.0,0,0,0,0,1,0,0,1
4089,7,6,0.503,0.044000000000000004,0.147,0.10099999999999999,0.489,0.22,0.22,0.017,0.0,0.893,0.073,0.006,0.08875739644970414,0.3412228796844181,0.3826429980276134,0.1873767258382643,13.0,8.0,0.304,0.187,0.106,0.061,9509.0,0.293,10.0,9509.0,9509.0,9509.0,573.8707360033086,1,0,0,0,0,0,1,0
4091,3,4,0.42200000000000004,0.057,0.149,0.062,0.446,0.18899999999999997,0.162,0.048,0.055,0.853,0.015,0.012,0.16087388282025822,0.41012909632572,0.22542204568023835,0.20357497517378356,9.0,8.0,0.297,0.226,0.10800000000000001,0.067,2250.0,0.267,13.0,2250.0,2250.0,2250.0,1239.0,0,1,0,0,0,0,0,1
4094,1,1,0.514,0.051,0.13,0.027999999999999997,0.505,0.235,0.147,0.035,0.011000000000000001,0.914,0.015,0.018000000000000002,0.06294416243654821,0.28223350253807106,0.3543147208121827,0.30050761421319794,11.0,9.0,0.33,0.16699999999999998,0.081,0.068,3650.0,0.239,12.0,3650.0,3650.0,3650.0,2599.0,0,0,0,0,1,0,0,1
4095,7,6,0.579,0.034,0.152,0.10099999999999999,0.49200000000000005,0.248,0.17300000000000001,0.028999999999999998,0.003,0.946,0.013000000000000001,0.009000000000000001,0.10574018126888217,0.41188318227593146,0.31017119838872104,0.17220543806646524,13.0,8.0,0.31,0.08199999999999999,0.08900000000000001,0.061,3350.0,0.175,12.0,3350.0,3350.0,3350.0,4209.0,1,0,0,0,0,0,1,0
4097,2,1,0.40299999999999997,0.07200000000000001,0.19399999999999998,0.040999999999999995,0.517,0.221,0.162,0.045,0.209,0.737,0.006,0.006999999999999999,0.18548387096774194,0.3225806451612903,0.3165322580645161,0.1754032258064516,11.0,12.0,0.311,0.23800000000000002,0.125,0.08,1910.0,0.336,13.0,1910.0,1910.0,1910.0,1559.0,0,1,0,0,0,0,1,0
4098,6,8,0.574,0.025,0.196,0.08900000000000001,0.46799999999999997,0.19399999999999998,0.171,0.055999999999999994,0.038,0.8490000000000001,0.031,0.019,0.125,0.335,0.271,0.26899999999999996,15.0,10.0,0.327,0.153,0.113,0.083,2259.0,0.331,11.0,2259.0,2259.0,2259.0,1100.0,0,0,0,1,0,0,1,0
4101,0,0,0.467,0.036000000000000004,0.295,0.10400000000000001,0.506,0.268,0.106,0.594,0.08,0.298,0.01,0.031,0.17282717282717286,0.2497502497502498,0.3106893106893107,0.2667332667332668,15.0,7.0,0.297,0.161,0.092,0.08800000000000001,1290.0,0.21100000000000002,9.0,1290.0,1290.0,1290.0,1430.0,0,0,0,0,1,0,1,0
4105,6,8,0.578,0.033,0.22,0.131,0.479,0.244,0.126,0.037000000000000005,0.001,0.909,0.023,0.006,0.0707876370887338,0.3858424725822533,0.3738783649052842,0.16949152542372886,15.0,6.0,0.29,0.172,0.069,0.085,2800.0,0.271,10.0,2800.0,2800.0,2800.0,1800.0,0,0,0,1,0,0,1,0
4108,8,9,0.629,0.053,0.24100000000000002,0.126,0.51,0.204,0.249,0.013000000000000001,0.006,0.97,0.006,0.0,0.11694747274529238,0.4192269573835481,0.2854311199207136,0.178394449950446,10.0,14.0,0.301,0.13505464301390793,0.11800000000000001,0.04328214047977819,2130.0,0.29100000000000004,9.0,2130.0,2130.0,2130.0,1618.3247319482025,1,0,0,0,0,0,0,1
4109,2,1,0.44799999999999995,0.07,0.242,0.087,0.51,0.201,0.16399999999999998,0.151,0.017,0.7340000000000001,0.023,0.039,0.1229428848015489,0.22749273959341726,0.38625363020329145,0.2633107454017425,11.0,11.0,0.24,0.19399999999999998,0.1,0.054000000000000006,1460.0,0.171,9.0,1460.0,1460.0,1460.0,1490.0,0,0,0,0,1,0,1,0
4110,2,1,0.39,0.046,0.226,0.091,0.49200000000000005,0.245,0.10800000000000001,0.106,0.161,0.588,0.055999999999999994,0.027000000000000003,0.1098677517802645,0.3336724313326552,0.35707019328585965,0.1993896236012208,15.0,8.0,0.348,0.293,0.106,0.081,1240.0,0.313,10.0,1240.0,1240.0,1240.0,1379.0,0,1,0,0,0,0,0,1
4113,3,2,0.43200000000000005,0.067,0.188,0.069,0.475,0.217,0.147,0.025,0.059000000000000004,0.892,0.003,0.003,0.13279678068410464,0.43360160965794775,0.31287726358148904,0.12072434607645875,11.0,10.0,0.321,0.268,0.11,0.09,1950.0,0.307,14.0,1950.0,1950.0,1950.0,2359.0,0,0,1,0,0,0,0,1
4116,6,7,0.361,0.035,0.331,0.142,0.424,0.24100000000000002,0.139,0.542,0.063,0.366,0.013999999999999999,0.01,0.2840119165839126,0.3594836146971202,0.2492552135054618,0.10724925521350546,14.0,9.0,0.31,0.1929631406432327,0.092,0.09699999999999999,4600.0,0.263,9.0,4600.0,4600.0,4600.0,2270.0,0,0,0,0,1,0,1,0
4117,1,1,0.451,0.063,0.19699999999999998,0.098,0.512,0.237,0.163,0.11699999999999999,0.004,0.807,0.027999999999999997,0.027999999999999997,0.08580183861082738,0.2696629213483146,0.3585291113381001,0.28600612870275793,11.0,8.0,0.307,0.13699999999999998,0.098,0.062,2690.0,0.203,9.0,2690.0,2690.0,2690.0,1650.0,0,0,0,0,1,0,0,1
4118,8,9,0.5539999999999999,0.018000000000000002,0.165,0.067,0.496,0.218,0.24,0.057,0.002,0.937,0.005,0.006,0.11011011011011013,0.4084084084084084,0.3113113113113113,0.1701701701701702,9.0,11.0,0.273,0.105,0.10099999999999999,0.064,509.0,0.332,11.0,509.0,509.0,509.0,1020.0,1,0,0,0,0,0,1,0
4119,2,1,0.484,0.055999999999999994,0.188,0.05,0.512,0.182,0.201,0.018000000000000002,0.057,0.922,0.013000000000000001,0.006,0.15477386934673365,0.3447236180904523,0.32261306532663314,0.1778894472361809,10.0,13.0,0.27699999999999997,0.306,0.11199999999999999,0.09300000000000001,3980.0,0.273,13.0,3980.0,3980.0,3980.0,1639.0,0,0,1,0,0,0,0,1
4120,5,5,0.43700000000000006,0.059000000000000004,0.134,0.039,0.479,0.17800000000000002,0.188,0.057,0.05,0.8640000000000001,0.004,0.018000000000000002,0.13399014778325125,0.361576354679803,0.3014778325123153,0.20295566502463053,8.0,12.0,0.321,0.273,0.096,0.08,2849.0,0.272,11.0,2849.0,2849.0,2849.0,2859.0,0,1,0,0,0,0,1,0
4122,8,11,0.451,0.042,0.38799999999999996,0.213,0.512,0.25,0.21899999999999997,0.313,0.062,0.621,0.012,0.004,0.1938369781312128,0.3578528827037774,0.2912524850894633,0.15705765407554675,16.0,15.0,0.275,0.19283203112492092,0.115,0.106,3431.44278943805,0.284,10.0,3431.44278943805,3431.44278943805,3431.44278943805,3750.0,0,0,0,1,0,0,0,1
4125,5,5,0.39899999999999997,0.073,0.287,0.099,0.522,0.23199999999999998,0.19399999999999998,0.045,0.284,0.638,0.0,0.01,0.2325581395348837,0.4661274014155712,0.19514661274014156,0.10616784630940344,11.0,12.0,0.336,0.183,0.142,0.09699999999999999,3260.0,0.299,13.0,3260.0,3260.0,3260.0,2179.0,0,0,1,0,0,0,1,0
4129,4,7,0.46399999999999997,0.053,0.282,0.129,0.5,0.223,0.162,0.037000000000000005,0.0,0.93,0.008,0.016,0.05236656596173213,0.30010070493454183,0.35246727089627394,0.29506545820745217,12.0,10.0,0.212,0.17,0.07400000000000001,0.057,1599.0,0.184,11.0,1599.0,1599.0,1599.0,1339.0,0,0,0,0,0,1,1,0
4131,5,5,0.415,0.078,0.221,0.035,0.518,0.218,0.19399999999999998,0.015,0.134,0.8370000000000001,0.006,0.011000000000000001,0.19651995905834185,0.3367451381780962,0.3224155578300921,0.1443193449334698,12.0,14.0,0.326,0.281,0.13699999999999998,0.102,2909.0,0.373,13.0,2909.0,2909.0,2909.0,2100.0,0,0,0,0,1,0,1,0
4132,5,5,0.377,0.098,0.25,0.10099999999999999,0.499,0.212,0.20800000000000002,0.138,0.01,0.784,0.053,0.003,0.13636363636363638,0.2598814229249012,0.4239130434782609,0.17984189723320154,8.0,11.0,0.245,0.2927981244631062,0.085,0.061,1609.0,0.21600000000000003,10.0,1609.0,1609.0,1609.0,3169.0,0,1,0,0,0,0,0,1
4134,6,7,0.467,0.032,0.261,0.121,0.507,0.298,0.15,0.038,0.004,0.937,0.001,0.002,0.2587763289869609,0.3701103309929789,0.2417251755265797,0.12938816449348045,16.0,10.0,0.32,0.237,0.11599999999999999,0.076,4079.0,0.3,14.0,4079.0,4079.0,4079.0,2449.0,0,0,0,0,1,0,0,1
4138,0,0,0.485,0.054000000000000006,0.154,0.043,0.521,0.248,0.155,0.233,0.141,0.5720000000000001,0.009000000000000001,0.055999999999999994,0.12525252525252525,0.20202020202020204,0.20202020202020204,0.4707070707070707,11.0,7.0,0.18100000000000002,0.134,0.086,0.079,1009.0,0.198,11.0,1009.0,1009.0,1009.0,709.0,0,0,0,0,1,0,0,1
4141,0,0,0.433,0.069,0.267,0.094,0.45899999999999996,0.22699999999999998,0.141,0.031,0.275,0.6940000000000001,0.0,0.0,0.2378592666005947,0.43607532210109023,0.22993062438057485,0.09613478691774036,12.0,11.0,0.327,0.1850914665221152,0.129,0.106,8700.0,0.268,13.0,8700.0,8700.0,8700.0,3350.0,0,0,0,0,1,0,0,1
4142,0,0,0.511,0.036000000000000004,0.149,0.08199999999999999,0.516,0.242,0.17600000000000002,0.008,0.009000000000000001,0.965,0.0,0.009000000000000001,0.09109109109109108,0.28228228228228225,0.2572572572572573,0.36936936936936937,10.0,9.0,0.263,0.16699999999999998,0.105,0.052000000000000005,2339.0,0.239,14.0,2339.0,2339.0,2339.0,1530.0,0,0,1,0,0,0,1,0
4143,2,1,0.457,0.06,0.24600000000000002,0.08800000000000001,0.526,0.17,0.095,0.11,0.262,0.562,0.006,0.043,0.14060963618485742,0.2153392330383481,0.2428711897738447,0.40117994100294985,11.0,6.0,0.263,0.121,0.09699999999999999,0.09,1829.0,0.243,13.0,1829.0,1829.0,1829.0,1520.0,0,1,0,0,0,0,1,0
4147,1,1,0.491,0.05,0.225,0.057999999999999996,0.513,0.247,0.113,0.042,0.111,0.82,0.013999999999999999,0.011000000000000001,0.09018036072144288,0.3056112224448897,0.32064128256513025,0.28356713426853697,13.0,7.0,0.287,0.177,0.10099999999999999,0.08199999999999999,2919.0,0.301,12.0,2919.0,2919.0,2919.0,2149.0,0,0,0,0,1,0,0,1
4148,0,0,0.47200000000000003,0.046,0.251,0.10300000000000001,0.499,0.248,0.133,0.052000000000000005,0.021,0.831,0.055999999999999994,0.011000000000000001,0.13604766633565046,0.3753723932472692,0.3098311817279047,0.17874875868917578,11.0,10.0,0.37200000000000005,0.27399999999999997,0.09300000000000001,0.098,3869.0,0.303,10.0,3869.0,3869.0,3869.0,2199.0,0,0,0,0,1,0,0,1
4151,1,1,0.546,0.057,0.128,0.055999999999999994,0.493,0.2,0.19,0.015,0.004,0.9520000000000001,0.016,0.008,0.09860557768924304,0.4352589641434263,0.3127490039840637,0.15338645418326693,10.0,9.0,0.305,0.19,0.094,0.057999999999999996,2660.0,0.251,11.0,2660.0,2660.0,2660.0,3400.0,0,0,0,0,0,1,1,0
4152,6,7,0.39299999999999996,0.048,0.251,0.071,0.521,0.188,0.298,0.027000000000000003,0.002,0.948,0.006999999999999999,0.016,0.12611717974180733,0.3594836146971201,0.3346573982125124,0.17974180734856005,10.0,16.0,0.29100000000000004,0.24100000000000002,0.128,0.066,2149.0,0.29600000000000004,11.0,2149.0,2149.0,2149.0,1200.0,0,0,0,0,1,0,1,0
4158,3,4,0.39,0.06,0.289,0.08199999999999999,0.504,0.266,0.153,0.040999999999999995,0.295,0.6409999999999999,0.006,0.006999999999999999,0.2106318956870612,0.27783350050150457,0.3269809428284855,0.18455366098294887,14.0,12.0,0.364,0.213,0.132,0.10800000000000001,2289.0,0.358,12.0,2289.0,2289.0,2289.0,1899.0,0,0,1,0,0,0,1,0
4159,2,1,0.536,0.042,0.131,0.03,0.509,0.218,0.146,0.040999999999999995,0.086,0.823,0.002,0.017,0.09651741293532336,0.33830845771144274,0.2945273631840796,0.27064676616915423,13.0,9.0,0.275,0.204,0.095,0.08,1539.0,0.222,11.0,1539.0,1539.0,1539.0,1030.0,0,0,1,0,0,0,1,0
4160,6,8,0.429,0.069,0.21,0.12,0.495,0.345,0.11199999999999999,0.078,0.003,0.855,0.045,0.008,0.12136409227683047,0.3590772316950853,0.366098294884654,0.1534603811434303,21.0,8.0,0.276,0.196,0.08,0.081,2029.0,0.237,12.0,2029.0,2029.0,2029.0,2739.0,0,0,0,1,0,0,1,0
4161,1,1,0.40700000000000003,0.069,0.243,0.102,0.499,0.243,0.172,0.036000000000000004,0.084,0.63,0.166,0.008,0.1142857142857143,0.3816326530612245,0.3551020408163265,0.14897959183673468,13.0,13.0,0.35600000000000004,0.222,0.13,0.086,2069.0,0.359,11.0,2069.0,2069.0,2069.0,2640.0,0,0,0,0,1,0,1,0
4168,0,0,0.494,0.051,0.235,0.083,0.506,0.23,0.121,0.33399999999999996,0.025,0.428,0.008,0.188,0.1625124626121635,0.17248255234297105,0.28614157527417744,0.3788634097706879,12.0,6.0,0.2,0.109,0.08,0.065,1040.0,0.162,8.0,1040.0,1040.0,1040.0,1079.0,0,0,0,0,1,0,0,1
4170,7,6,0.489,0.057,0.245,0.045,0.49700000000000005,0.18,0.217,0.009000000000000001,0.0,0.978,0.006999999999999999,0.006,0.12224448897795592,0.5310621242484971,0.2094188376753507,0.1372745490981964,10.0,13.0,0.33799999999999997,0.25,0.132,0.076,1389.0,0.369,13.0,1389.0,1389.0,1389.0,2329.0,0,0,1,0,0,0,1,0
4171,5,5,0.32899999999999996,0.146,0.29,0.076,0.534,0.27899999999999997,0.13699999999999998,0.004,0.818,0.16699999999999998,0.002,0.002,0.28444003964321113,0.3666997026759168,0.22695738354806744,0.12190287413280475,14.0,12.0,0.41200000000000003,0.26,0.16699999999999998,0.165,4849.0,0.34,12.0,4849.0,4849.0,4849.0,2089.0,0,0,0,0,1,0,0,1
4177,7,6,0.48,0.038,0.27399999999999997,0.191,0.506,0.207,0.23199999999999998,0.26899999999999996,0.033,0.693,0.001,0.0,0.1794871794871795,0.3284023668639053,0.33234714003944776,0.15976331360946747,11.0,14.0,0.314,0.0035566659290874733,0.12,0.09699999999999999,3859.0,0.317,10.0,3859.0,3859.0,3859.0,3909.0,1,0,0,0,0,0,0,1
4180,8,11,0.46799999999999997,0.044000000000000004,0.299,0.18600000000000003,0.515,0.228,0.252,0.157,0.035,0.792,0.013999999999999999,0.006,0.1901901901901902,0.38738738738738737,0.2692692692692693,0.15315315315315314,10.0,14.0,0.28600000000000003,-0.01665896153712236,0.132,-0.03141590346972348,3431.44278943805,0.28800000000000003,10.0,3431.44278943805,3431.44278943805,3431.44278943805,351.0753461055754,0,0,0,1,0,0,1,0
4182,6,7,0.555,0.032,0.146,0.063,0.504,0.253,0.16899999999999998,0.017,0.002,0.966,0.004,0.009000000000000001,0.07984031936127745,0.4930139720558882,0.26846307385229545,0.15868263473053892,14.0,10.0,0.273,0.14800000000000002,0.102,0.044000000000000004,3700.0,0.281,14.0,3700.0,3700.0,3700.0,2269.0,0,0,1,0,0,0,1,0
4183,7,3,0.35100000000000003,0.122,0.254,0.07,0.53,0.244,0.171,0.013000000000000001,0.6859999999999999,0.299,0.0,0.006,0.2557213930348259,0.3771144278606965,0.23084577114427865,0.13631840796019906,9.0,14.0,0.39299999999999996,0.26,0.175,0.141,3639.0,0.331,13.0,3639.0,3639.0,3639.0,5180.0,0,0,0,0,1,0,0,1
4185,0,0,0.515,0.068,0.13,0.034,0.49700000000000005,0.23399999999999999,0.131,0.018000000000000002,0.009000000000000001,0.9640000000000001,0.0,0.011000000000000001,0.048514851485148516,0.2623762376237624,0.3564356435643564,0.3326732673267327,9.0,7.0,0.259,0.172,0.084,0.059000000000000004,1749.0,0.19,12.0,1749.0,1749.0,1749.0,2159.0,0,0,0,0,1,0,0,1
4188,1,1,0.522,0.034,0.128,0.069,0.49700000000000005,0.22,0.16399999999999998,0.019,0.012,0.96,0.0,0.006999999999999999,0.06913827655310621,0.3877755511022044,0.33567134268537074,0.20741482965931865,10.0,9.0,0.313,0.21899999999999997,0.10300000000000001,0.068,5090.0,0.266,14.0,5090.0,5090.0,5090.0,2839.0,0,0,1,0,0,0,1,0
4189,8,11,0.534,0.052000000000000005,0.316,0.23800000000000002,0.484,0.21,0.226,0.488,0.009000000000000001,0.48,0.022000000000000002,0.017,0.1808838643371017,0.3679342240493319,0.27646454265159304,0.17471736896197326,12.0,8.0,0.278,0.24527743253076695,0.106,0.08869883053449368,3431.44278943805,0.318,11.0,3431.44278943805,3431.44278943805,3431.44278943805,2580.7062358508515,0,1,0,0,0,0,0,1
4191,1,1,0.507,0.055,0.223,0.055999999999999994,0.517,0.217,0.153,0.06,0.28800000000000003,0.621,0.009000000000000001,0.018000000000000002,0.15843621399176955,0.3045267489711934,0.30246913580246915,0.2345679012345679,14.0,12.0,0.35200000000000004,0.265,0.111,0.111,1839.0,0.25,13.0,1839.0,1839.0,1839.0,1379.0,0,0,0,0,1,0,0,1
4193,2,1,0.512,0.075,0.138,0.044000000000000004,0.499,0.248,0.138,0.111,0.11,0.74,0.008,0.01,0.11437246963562755,0.31376518218623484,0.3380566801619433,0.23380566801619435,12.0,9.0,0.311,0.228,0.085,0.079,1929.0,0.24600000000000002,12.0,1929.0,1929.0,1929.0,1860.0,0,0,1,0,0,0,0,1
